y,d,x1,x2,z,cluster
1.66412323419859,0.910991873261792,0.768401462205851,0.266478771621509,1.28550481186673,8
0.573004754212498,-0.128859425268171,0.992094650069023,0.467177202189927,0.679190799707553,9
-0.587006962819258,-0.812387782890222,1.09124591294846,0.639087722191838,-0.207877207918583,10
-0.731367152974271,-0.317380147457456,1.05410237892299,0.773005180564057,-0.673684411990552,11
-0.162145971821305,0.701806859023731,0.887220233841232,0.861746643190384,-0.39915612317694,12
1.06945884450981,0.918291652121078,0.614558890279305,0.900530334129772,-0.142467755060506,1
1.02909315155325,-0.0368224605622941,0.27422160055347,0.887228007450263,0.339535505012419,2
0.427507184736723,-1.10875878898501,-0.0867161429022963,0.822477455357093,0.450587822181209,3
-0.635030383850468,-1.08961028939157,-0.41859029273463,0.709649225071758,0.559500212846377,4
-1.04832116813031,-0.0787491117232029,-0.675879867668259,0.554669295884478,0.509096267595184,5
-1.1215060347692,0.646318024774962,-0.823375297215394,0.365707054532937,-0.14574636860542,6
-0.763334650104527,0.192060087171461,-0.840948545415972,0.152745001980846,-0.946168963034443,7
-0.295827860715135,-0.857531013308776,-0.726279343245102,-0.072947145891627,-1.41405674744647,8
0.544038683171392,-1.14556768610429,-0.495168522779457,-0.299406265307257,-1.21311574250751,9
0.96481176981536,-0.186009975068983,-0.179396053315137,-0.514606263876059,-0.317700067575226,10
1.04110395310546,1.04908173978828,0.177586274757163,-0.707091946829995,0.779370182530538,11
0.0920202155763583,1.29952146241061,0.526544470201403,-0.866582923863942,1.41308196501678,12
